t,target_nn,target_mu,n_z_g,alpha_deg,elevator,throttle,aileron,rudder,q_rps,p_rps,roll_deg,pitch_deg,alt_m,airspeed_mps,thrust_lbs,mach
7.583333333333333,4.0,0.0,-4.777131458282621,9.049160065393208,-1.050455246574227,0.8,1.0,-0.028870790259277676,0.3414435890404751,1.318182919519958,-179.5039529833243,-67.55655564005822,2718.724963118336,203.60579385913067,19648.72416827308,0.6957339020974169
7.666666666666667,4.0,0.0,-5.611692285189776,9.414346199484653,-1.0500194151504725,0.8,-1.0,0.028753611004642677,0.32645912009646566,0.6879026565445115,-173.8544806989153,-69.16290963029513,2702.294857743913,204.4634186842466,19683.726361233435,0.6979382032124112
7.75,4.0,0.0,-6.642583612723413,9.502845109203998,-0.9953947241853073,0.8,-1.0,0.06042396930707626,0.31335329135208995,-0.0938728977429918,-172.02797632337436,-70.70099068434627,2685.593499633667,205.1625036198293,19716.930578227668,0.6996014525187987
7.833333333333333,4.0,0.0,-7.331201841763835,9.41409384241756,-0.7104632026935747,0.8,-1.0,0.05419888065024046,0.29492826765761193,-0.6874808919872633,-173.42555384987824,-72.16800865591482,2668.6122993625313,205.72902203147612,19748.6998169618,0.7008109319153488
7.916666666666667,4.0,0.0,-7.797500000948687,9.064117562030475,-1.0491520697251826,0.8,-1.0,0.02093785684304142,0.25402524443561647,-1.1146612692934974,-177.46579758189597,-73.49925307971127,2651.3486912316,206.1868800959284,19779.363083046905,0.7016469463098418
8.0,4.0,0.0,-8.187695767256407,8.398538624816364,-1.0489720181915572,0.8,1.0,-0.027274326257116455,0.22186789711922011,-1.1907211701907165,176.29535394336523,-74.66097271512061,2633.8070753810853,206.5595551370901,19809.236291095283,0.7021883426205782
8.083333333333334,4.0,0.0,-8.020756885811183,7.827397843314449,-0.9762817071734792,0.8,1.0,-0.07192441667559778,0.29110705982063256,-0.3210785505217666,172.19524793247737,-75.80082804444832,2616.0081567597094,207.04339179593777,19841.041854863102,0.7030858455471433
8.166666666666666,4.0,0.0,-6.763292333971453,7.88997612938054,-1.0484632191646237,0.8,1.0,-0.0832544106419608,0.3496038299660224,0.4061819095664508,171.70453736875513,-77.33272932552751,2597.9783110445023,207.70598459461655,19875.701575090603,0.7045626885199842
8.25,4.0,0.0,-5.8900220513408295,8.317804633388903,-1.048098150186502,0.8,1.0,-0.0643882124553601,0.3562657964530645,0.9345196438677329,174.02472984752734,-79.01983310414187,2579.734393226141,208.519203869436,19912.80991568569,0.7065249191404557
8.333333333333334,4.0,0.0,-5.173884810561892,8.857971313715572,-1.0476792558065424,0.8,1.0,-0.02288669777391378,0.34796026793385076,1.303354857344542,178.91737845319074,-80.70663412217255,2561.289215156597,209.45626730020646,19951.98441704267,0.7088831677203096
8.416666666666666,4.0,0.0,-5.6816743850533244,9.288214780632595,-1.040187004374266,0.8,-1.0,0.03460769040856289,0.33386823740896737,0.8744693699969368,-174.5372546946204,-82.34428122103418,2542.652564738837,210.4223179096667,19991.88022540886,0.7113241900537663
8.5,4.0,0.0,-6.798974001870721,9.425693479775108,-1.046861085984278,0.8,-1.0,0.07366333490514772,0.3118264225079573,0.011430299840637615,-171.82014324478845,-83.90510465801242,2523.8282970507325,211.22385599328808,20029.748003126493,0.7132115375226432
8.583333333333334,4.0,0.0,-7.696770458597863,9.35077949027693,-0.5664567832021369,0.8,-1.0,0.07167396724731902,0.28452279758258636,-0.6433331557692581,-171.98594902043808,-85.34132473618506,2504.8227701208025,211.8800537190342,20065.83673458451,0.7146101760442009
8.666666666666666,4.0,0.0,-8.17794122064957,9.011186924795235,-0.4510721304072386,0.8,-1.0,0.039667092452265164,0.2506364479280725,-1.111712364665865,-174.85941526608065,-86.62012758271062,2485.6474322191893,212.41170079742898,20100.41456841297,0.7155902624842317
8.75,4.0,0.0,-8.491024770305605,8.356092391541587,-0.9808782114258803,0.8,-1.0,-0.00889525910419926,0.2110450823653757,-1.4502996170351148,178.35289885883898,-87.7417999654825,2466.31831689325,212.83827420399317,20133.72744311214,0.7162175175961594
8.833333333333334,4.0,0.0,-8.26747208983347,7.597567700558654,-0.9218823107157567,0.8,1.0,-0.06220471528517708,0.2265472831174316,-0.7428135693802134,168.7191650505651,-88.73296801540062,2446.855010749492,213.32517786516684,20168.10527127545,0.7170354583656148
8.916666666666666,4.0,0.0,-7.624468829109995,7.356826789651821,-0.9191627373554255,0.8,1.0,-0.09164687662512282,0.3346638666528677,0.08965043476487071,60.204541209142654,-89.89742430281555,2427.2735152685077,213.96995812996926,20204.927827610947,0.7183632750926082
9.0,4.0,0.0,-7.336231234156424,7.537548679028278,0.4990726818711733,0.8,-0.038150052628162276,-0.09549289933778794,0.32927470363955413,-0.20514744582305983,-1.0675018555793825,-88.28944303757574,2407.582117941803,214.6645497492149,20242.645475880745,0.7198465052705392
9.083333333333334,4.0,0.0,-5.238140021406256,7.45299529296823,-0.3525533063257017,0.8,0.04793369575240581,-0.09403481678927837,0.14759622459918822,0.01087271545380752,0.5645791017914643,-87.00128994185856,2387.793237650469,215.40118244384243,20281.133591736412,0.72145975997402
9.166666666666666,4.0,0.0,-4.005072142870558,6.746761645312759,-0.6995555129406388,0.8,0.12558208366602308,-0.08301347653293792,-0.042792633146444714,0.19471658718096682,2.8923882788173603,-86.65319299122208,2367.9134978319707,216.3391791752708,20322.684888378324,0.7237224174641341
