t,action,dist,ata,p_alt,p_spd,p_hdg,p_roll,t_alt,t_spd,t_hdg,p_n,p_e
21.5,4,844.1614950783091,-101.08374537487545,3910.6854386381956,266.9188243100457,95.41308782762634,53.81268228053284,3069.564410132638,210.20958257346334,90.08180651755558,-1.5398347752361468,4548.846727076785
21.6,4,855.3788422146679,-101.8288464553922,3918.973105462003,266.3688601285155,95.83755755182517,44.83368149814606,3065.9137514433683,210.53878440362263,90.18754497653963,-4.205210188556683,4575.36381842989
21.7,4,867.1234166282698,-102.57022838640032,3927.5030290762156,265.8296236001134,96.14238745674119,34.026870387393586,3062.0444378411025,210.83791571927006,90.10633092174979,-7.01863127680357,4601.810942048247
21.8,4,879.4312861965481,-103.27586779024406,3936.3155672452303,265.2699394019934,96.32128141134469,21.897950750282018,3057.958974792686,211.16427005601244,90.14011875193509,-9.92294004872708,4628.192658064468
21.9,4,892.2846658267931,-103.9985091836592,3945.436544410193,264.7217249683678,96.41549625814524,8.7705581516089,3053.693417107049,211.55656286991527,90.17088809980123,-12.873747831735711,4654.513570036913
22.0,4,905.6747195128013,-104.70147981562684,3954.8751084524993,264.1599671180335,96.41752443768628,-5.155765256825492,3049.2770078382077,211.89657245174365,90.08411468298117,-15.829751526691508,4680.777831998472
22.1,4,919.5571895912276,-105.33224453823564,3964.6131287677917,263.61716154700486,96.33355558257844,-19.74531356612519,3044.727200377813,212.33071600981575,90.18684358985753,-18.75116707255298,4706.990725360897
22.2,4,933.84218495342,-105.87050206503103,3974.6081085870624,263.0613388412391,96.19601788138158,-34.91626055289897,3040.097309484628,212.7335639615932,90.10321370353329,-21.608464844304983,4733.155267128812
22.3,4,948.4449891186249,-106.42909477593227,3984.787718922213,262.58155405931467,95.9901175948994,-49.932307387713486,3035.403385518891,213.16176495762943,90.13013857820441,-24.373842475815184,4759.27842975475
22.4,4,963.2087345366074,-107.07831239703943,3995.0597500525564,262.24857486050814,95.83043004236913,-57.1120836534591,3030.6948536602827,213.64009040409044,90.16008766179789,-27.060478669101105,4785.372905409177
22.5,4,978.0361399557299,-107.6241321396067,4005.3641155396435,262.08528929856,95.4350174239416,-59.53169167110034,3026.011664867771,214.0238874846421,90.06776773610758,-29.59265628329307,4811.461965024391
22.6,4,992.8465244633421,-108.18007544421317,4015.6688077180447,262.037425541925,94.96713060728013,-60.79733530844175,3021.3791848452865,214.4571148968033,90.16670589089019,-31.91563100924185,4837.563272890886
22.7,4,1007.5815831264202,-108.70346071152984,4025.973903919977,261.990109084331,94.46912758620192,-61.25223827072888,3016.8549469610543,214.81724987593128,90.08259640100528,-34.013493143532386,4863.679264766426
22.8,4,1022.2327946511693,-109.14550677736754,4036.2867157733203,261.9240215208336,94.08804607709357,-61.46610723624596,3012.4518140291425,215.16156207525896,90.10598786638869,-35.92050276658463,4889.803879404985
22.9,4,1036.7549052038162,-109.51337197334225,4046.608929556641,261.86867413734404,93.82182339686821,-61.54287788275125,3008.2086663026157,215.5285028622489,90.13680847834249,-37.69383044322407,4915.931915352281
23.0,4,1051.132882552274,-109.7987947279471,4056.9383569689635,261.80388364285346,93.69453560041838,-61.57265345351854,3004.1496593144507,215.80007951498916,90.04516432994475,-39.39221637180066,4942.058821521328
23.1,4,1065.3444880607615,-110.04218291687481,4067.2693498187546,261.7633176637928,93.62102633668866,-61.59988403823598,3000.280080373639,216.12584259229212,90.14479751786702,-41.053457679844264,4968.183251636094
23.2,4,1079.3544465564105,-110.25483088066063,4077.5960398845345,261.71993289923273,93.58136988151203,-61.63274103393368,2996.635133825487,216.3822764625929,90.063489696177,-42.692446605619814,4994.304988026114
23.3,4,1093.1628953360203,-110.47891335063855,4087.913365111551,261.70170187702024,93.48849093221375,-61.68291380642232,2993.2069376588256,216.6269190199506,90.0875749083095,-44.297440652785006,5020.426208283354
23.4,4,1106.7358045057395,-110.71091899928997,4098.219212911866,261.6763260221638,93.35181591057697,-61.732978300351974,2990.0166402841332,216.90096859916179,90.12158997170987,-45.843953134399435,5046.548788498628
23.5,4,1120.0727353578905,-110.9704867585741,4108.51356284591,261.66907714569356,93.13024583633513,-61.78682248568138,2987.0739080797257,217.08505281784295,90.0296523849836,-47.300295466928084,5072.67520204033
23.6,4,1133.1683643358679,-111.23228968020679,4118.798823079965,261.6474003170873,92.87883294488633,-61.824966939617,2984.372321851668,217.3279051151042,90.13143018091066,-48.6432646090972,5098.806069938843
23.7,4,1146.005733020335,-111.50153923830048,4129.077768756912,261.63829616420423,92.5883787873956,-61.85551043800425,2981.938270522231,217.501952906697,90.05118393275622,-49.85883061179919,5124.941771569565
23.8,4,1158.6001073787315,-111.74797115479353,4139.353411478672,261.612108885062,92.32552553727929,-61.865985472122134,2979.756801565692,217.66184872681174,90.07501148595921,-50.949169352020625,5151.080986771494
23.9,4,1170.9311286743593,-111.980972654242,4149.62722695913,261.5988298482545,92.07290606054053,-61.871938815734985,2977.842656327668,217.85229697263804,90.11178724470668,-51.9240923708225,5177.222925859463
24.0,4,1183.0062028827895,-112.18057019598712,4159.8998085725425,261.5708960978978,91.87568603141145,-61.8661991997291,2976.200194584739,217.95187256111197,90.0182939777598,-52.8011618638013,5203.36607983181
24.1,4,1194.8244203506158,-112.36747355007552,4170.1700644808025,261.55906901484605,91.69097010191189,-61.866221762153685,2974.818732004282,218.11023758916863,90.12207196673728,-53.594147085817234,5229.510147582841
24.2,4,1206.3698712714051,-112.53227461312393,4180.436729593751,261.5344364795643,91.5410802787087,-61.86388563027313,2973.720291585696,218.2035838247999,90.04214003437441,-54.31382347379625,5255.654386208024
24.3,4,1217.6579862571539,-112.70712145174889,4190.698305747021,261.52665583659245,91.35712518403965,-61.87673060640325,2972.8865266063663,218.28669392938528,90.0652796438815,-54.95550463169649,5281.799257830655
24.4,4,1228.6678409809579,-112.87962456854419,4200.954630885413,261.50588513019636,91.16721122590502,-61.88554252656632,2972.3298015277865,218.4030752008253,90.10488850227267,-55.5097638989419,5307.944564579045
24.5,4,1239.4081255754909,-113.06576934992414,4211.205942016402,261.4996512939343,90.9369236442371,-61.89848164393609,2972.0526024570645,218.43058588468503,90.0104373339461,-55.964789820252605,5334.090622238845
24.6,4,1249.8800131368955,-113.24413175136303,4221.453460665625,261.47792293084126,90.71342709443844,-61.90079205800728,2972.0428216655373,218.51866017309555,90.11080866257414,-56.31531718176766,5360.236687827071
24.7,4,1260.0718918102816,-113.42740367136032,4231.697993397224,261.46929828200007,90.4704587034461,-61.90391026275492,2972.320956759703,218.54302305000488,90.04478312014402,-56.55834116155381,5386.382603671644
24.8,4,1270.0022910849725,-113.59419328939543,4241.940542190599,261.4448960023602,90.25505318985782,-61.896356558501076,2972.86774487215,218.55827281982548,90.03872741710207,-56.69829200738652,5412.5274089108225
24.9,4,1279.650824145955,-113.76032145793867,4252.181128887623,261.43428467817046,90.03435518469583,-61.89224193268325,2973.6995766562077,218.57914417906812,90.113379723109,-56.73951369698566,5438.670968118691
25.0,4,1289.0100871419045,-113.90918562235292,4262.419771854499,261.4090933460538,89.84563386812454,-61.88133364556562,2974.8324061071753,218.51513745502814,90.00852018142643,-56.68960695913691,5464.812536417758
25.1,4,1298.0931373111355,-114.06032584728494,4272.655659950012,261.39884060376704,89.64692352560591,-61.87753141674737,2976.2444900618616,218.4908709493008,90.08613728638787,-56.55175612777974,5490.952208446393
25.2,4,1306.8828423600105,-114.19973041386777,4282.888364954933,261.3747600175337,89.46968271409555,-61.86931783245367,2977.953631004888,218.45143864529678,90.0620104189136,-56.32933269058739,5517.089415355636
25.3,4,1315.3979407027489,-114.34742071329372,4293.1170739351455,261.3657291027173,89.27072517281808,-61.868813565517684,2979.9475172944844,218.35337768275235,90.01593020915315,-56.020193393915584,5543.224281416711
25.4,4,1323.6295324975163,-114.4878924986611,4303.341713196472,261.3424686950591,89.08421504182608,-61.862986186629776,2982.223372001678,218.31872483353237,90.10833585703213,-55.62320943523651,5569.356171744636
25.5,4,1331.5775046246613,-114.63900816001886,4313.561989134014,261.33349558908026,88.87205579055117,-61.86304148186221,2984.792446454144,218.19831110630687,90.02072885500954,-55.133829052156074,5595.485061492037
25.6,4,1339.242005924573,-114.78279026197018,4323.778314807361,261.3095159692757,88.67365897673493,-61.8558834611384,2987.652002612704,218.0548156837415,90.05300340438134,-54.55095199313671,5621.610190732021
25.7,4,1346.608829326008,-114.9354585142903,4333.990697457397,261.2992225892087,88.45473242325649,-61.85326634096828,2990.809314667708,217.9487739051949,90.09086773547538,-53.871979971225535,5647.731447675375
25.8,4,1353.690621184857,-115.07832553149271,4344.199609570724,261.2736748476494,88.25599862038429,-61.84302697529704,2994.262887853244,217.7582542532757,89.99641595100908,-53.0986686894019,5673.84808774803
25.9,4,1360.4932307394135,-115.22789989874796,4354.404903763533,261.261876732751,88.04217659043988,-61.83779047871442,2997.997203173125,217.63144805360434,90.09839208526631,-52.23106343256427,5699.960060631117
26.0,4,1367.0075198977636,-115.36684649229001,4364.606781420243,261.2351356464988,87.85136165812915,-61.82599883056272,3002.029052399683,217.44269164612743,90.03484456928669,-51.272534988066724,5726.066731341346
26.099999999999998,4,1373.254675132365,-115.51295146017952,4374.804816737902,261.2225002674227,87.64531867433195,-61.82039474076885,3006.3337609420987,217.2709687397664,90.02064620707515,-50.22339330012183,5752.1681197900025
26.2,4,1379.2434571494164,-115.64960672603328,4384.999021817199,261.1952295342125,87.4597643808142,-61.80918691104713,3010.897946759275,217.16237221672637,90.10393080432122,-49.08611232463819,5778.263632622498
26.3,4,1384.9811133560531,-115.79529911190869,4395.188911046648,261.18217737250006,87.25546014254695,-61.80458867942646,3015.7233826184124,216.97492272746481,89.99776414628792,-47.85947257503574,5804.353255546157
26.4,4,1390.4923092524818,-115.93314419594547,4405.374563386729,261.15445224323486,87.06841406187573,-61.794312239261856,3020.777117151466,216.83662295479724,90.0712977989935,-46.54441986402943,5830.436342766671
26.5,4,1395.7781937272475,-116.08104419221915,4415.555634851808,261.14074607839547,86.86075534519243,-61.79016304855779,3026.058886768511,216.69413746567787,90.06289775452701,-45.138712087466594,5856.51279851687
26.599999999999998,4,1400.8794942413078,-116.22118775488484,4425.732362484554,261.1121472286233,86.67013195037828,-61.779750183428,3031.531544218442,216.5385069809841,89.99658676229814,-43.64301601401772,5882.581935889139
26.7,4,1405.8278412476818,-116.37048305996818,4435.904517081571,261.0973552273659,86.46012302393623,-61.7749533005175,3037.1551029419484,216.46301394890887,90.09920894329333,-42.05549594780033,5908.643635517615
26.8,4,1410.6387159180651,-116.51097651762548,4446.072381517581,261.06757589215704,86.2690537883061,-61.76366901305294,3042.921423651141,216.34299576553715,90.02166463639489,-40.37763726086684,5934.697246101869
26.9,4,1415.3583327397241,-116.65963889321132,4456.235698471579,261.05158868315374,86.06047345266059,-61.758043481072875,3048.7829559973957,216.23844081726222,90.03985073979173,-38.608477126950696,5960.74268854907
27.0,4,1420.001867484629,-116.798685762529,4466.394677070746,261.0207092728981,85.87198036244773,-61.74622824530295,3054.717253331208,216.19193022829725,90.09778100082082,-36.750124128382446,5986.7793758420685
27.099999999999998,4,1424.617971360366,-116.94553378521786,4476.548971051696,261.0037272240388,85.66622480139428,-61.74043183248338,3060.6825955712648,216.12506106629516,90.00156754586581,-34.80182892542929,6012.807256401682
27.2,4,1429.2572058738583,-117.08237875727474,4486.698722541019,260.9719756590087,85.47992785618197,-61.72879084145769,3066.6226589502903,216.12655994990791,90.08418099373378,-32.76551399200112,6038.825763459413
27.3,4,1433.9404755984754,-117.22709023817427,4496.843554748261,260.9541691905474,85.27532290136031,-61.72333898862193,3072.5166357812404,216.13861522574726,90.0658315063942,-30.639988142603826,6064.834818823651
27.4,4,1438.7250817459624,-117.36191149088559,4506.983622840867,260.92161337612356,85.08907828620892,-61.71207304684441,3078.312985087663,216.09357447415368,90.01614618523536,-28.42667764077144,6090.833833185983
27.5,4,1443.6411631209915,-117.50462861365607,4517.1185895733415,260.9029461124586,84.88383296321449,-61.70685573405083,3083.972464944801,216.0905647602384,90.11675237990316,-26.1240220453921,6116.822685060779
27.599999999999998,4,1448.7255874820717,-117.63727474471318,4527.248661367044,260.869480607122,84.69674188591382,-61.69565251161657,3089.464711935291,216.04597543401405,90.03638725632428,-23.733305889427097,6142.800774472393
27.7,4,1454.0254982503716,-117.77728165831596,4537.373540187612,260.8498309113038,84.49097813736876,-61.69031035595699,3094.7443298497797,216.00061469289238,90.06673244628713,-21.253059232123526,6168.76796885232
27.8,4,1459.5467749567524,-117.90655241200997,4547.49345255079,260.8153656089106,84.30393577900233,-61.67890296769021,3099.7988879120085,215.99653454656618,90.11511252891765,-18.684811191101925,6194.723695411785
27.9,4,1465.3182221288578,-118.04275155975455,4557.608094538218,260.79470325497437,84.09885798333292,-61.67334154391745,3104.611170280552,215.9190907740223,90.01684033601452,-16.027377136603587,6220.667839312674
28.0,4,1471.3569584555992,-118.16766448881457,4567.717672037584,260.75927041042775,83.91289729822712,-61.661812443071554,3109.1536424885094,215.91771470682747,90.13126880991686,-13.282504288316902,6246.599865398719
28.099999999999998,4,1477.6651560887663,-118.29926024176523,4577.821852117038,260.73767028161456,83.70904105021032,-61.656232324508935,3113.4316602977246,215.86976085371978,90.06202173258418,-10.449098617029557,6272.51966753437
28.2,4,1484.271255339973,-118.41936824142283,4587.920819051761,260.70135827110033,83.52410972761199,-61.64481245408534,3117.4159627364875,215.83455332411782,90.06632279550706,-7.528862766028672,6298.426725710174
28.3,4,1491.1648135475277,-118.5461520148211,4598.01422799089,260.67889315396786,83.32096771651528,-61.639392067113526,3121.112354363966,215.82332286827264,90.14599175759051,-4.520567774711467,6324.320917011278
28.4,4,1498.3470343225108,-118.6616543743738,4608.102267285937,260.6417428166751,83.13636840901917,-61.62815951806242,3124.5281808550626,215.74588103139945,90.03797781967812,-1.4257543828596486,6350.20171775213
28.5,4,1505.837372798266,-118.78385846668735,4618.184603751844,260.6184189972279,82.93333390506234,-61.622871935155516,3127.6362440073253,215.72832774020264,90.12821624658599,1.7569302202533152,6376.068982236264
28.599999999999998,4,1513.6242095550326,-118.89451940297624,4628.2614434182315,260.5804128486589,82.7487441267409,-61.61172788434205,3130.4481314094724,215.71441806343068,90.10248257639084,5.025997017178962,6401.922190084081
28.7,4,1521.7316939903533,-119.01173810918043,4638.332465584517,260.55620600934134,82.5458355315266,-61.60645374669985,3132.9475583042354,215.6666005419225,90.06408395134426,8.382771184884826,6427.761188415579
28.8,4,1530.1539795869571,-119.11699544355656,4648.397884189993,260.51732922100337,82.36153937322153,-61.59530673384684,3135.1280012594016,215.70333397616625,90.16858135345063,11.825684412610643,6453.5854772400235
28.9,4,1538.8940141308353,-119.22861707350035,4658.457376208639,260.49224370415357,82.15915258498721,-61.590011287325666,3136.99757418741,215.67893473811574,90.05593179783222,15.35596572966294,6479.394908652744
29.0,4,1547.9667995103343,-119.32797788495,4668.511149844498,260.45252128431025,81.97549332118632,-61.57888646582371,3138.533562010601,215.71823413824038,90.1482381000968,18.97197395485995,6505.189006448488
29.099999999999998,4,1557.356445037793,-119.4335406108567,4678.55887191251,260.42659613548943,81.77380585824305,-61.57363545869156,3139.7518480220588,215.76442537481032,90.12238372317266,22.674906173309186,6530.967622548155
29.2,4,1567.0838739659498,-119.5267274419439,4688.600744506762,260.38607166924317,81.59076234321748,-61.56260950158198,3140.6392297027946,215.77934182125475,90.08574382408798,26.46313654391224,6556.730293907986
29.3,4,1577.1403228963034,-119.62601925732885,4698.636430038849,260.35934503781914,81.38959959614844,-61.55746190018626,3141.19192637651,215.8809377648413,90.19096175666378,30.33790594865879,6582.476861118977
29.4,4,1587.525859369556,-119.71284947692804,4708.666133124733,260.31804596970795,81.20693461383777,-61.54655968848622,3141.4205887182716,215.92319491285483,90.07805233927269,34.29764276007357,6608.206866666813
29.5,3,1598.252486220849,119.82487363102209,4718.686394967315,260.30656676919654,81.01689393043395,-61.11230738176791,3141.304116483039,216.0305679769214,90.17278194877474,38.34261549007263,6633.921314995025
29.599999999999998,3,1609.2943202326346,120.1157656939246,4728.689050828314,260.3812693799908,80.62421531154979,-56.856508851696915,3140.860364714,216.14601776003002,90.14664026134247,42.53187508528745,6659.617813570927
29.7,3,1620.6716678605349,120.54631028789805,4738.672901229483,260.5578041845441,80.04355562932928,-49.32480705070557,3140.0773329831272,216.2310761980435,90.11104666628226,46.96989672903879,6685.28764509137
29.8,3,1632.3907057566034,120.97914472813882,4748.658113710258,260.72540398284224,79.60412010053436,-39.51058616041318,3138.9523955592963,216.40361980280133,90.21844273084,51.63163126381259,6710.936042748485
29.9,3,1644.4813570508259,121.18938286357883,4758.674443855825,260.87872779888784,79.49870317701371,-27.875009821922934,3137.497378635165,216.51731383294197,90.10425685560823,56.38207880140959,6736.583794727566
30.0,3,1656.9675160786378,121.02112879932004,4768.729222503922,261.0181099977073,79.66216387318231,-14.64285700261256,3135.691743864763,216.6966194684884,90.20200584208958,61.08829456029023,6762.254463355531
30.099999999999998,3,1669.8159798384709,120.77933264652486,4778.809205509285,261.1452758667136,79.8163496317638,0.019436228602219684,3133.5543311341885,216.88432593768655,90.17615380745686,65.7190534345022,6787.951688939143
30.2,3,1683.0370667318364,120.8367847096518,4788.906113779468,261.2718362395705,79.92324782951307,15.913051765747257,3131.0736039689723,217.04174598200842,90.14053429250593,70.30263705855083,6813.670572443634
30.3,3,1696.6186731306739,121.17845136310383,4799.023023825449,261.4028768016504,80.16788775134123,32.8549949677737,3128.2474452676893,217.28696783351558,90.25197559963186,74.79883843432177,6839.4178296295495
30.4,3,1710.567058106415,121.66611152724253,4809.171712489021,261.47736765755883,80.67264348592602,49.85323750611806,3125.0882774529578,217.47320288961683,90.1353294916672,79.09810574561246,6865.208545636864
30.5,3,1724.9112278744008,122.12754535060381,4819.3742778626565,261.4734906501278,81.20390458796054,58.74338492512671,3121.5757382922384,217.72519372798024,90.23695244608932,83.15299164365007,6891.039997775389
30.599999999999998,3,1739.6365352186663,122.18191349304433,4829.635406203052,261.33995595664453,81.40259369589417,60.83866271773222,3117.72920217298,217.98547405205144,90.21196705044257,87.0740511535258,6916.882246686395
30.7,3,1754.761410931359,122.0341291842646,4839.950537833268,261.11533745293303,81.32651827590605,61.7123255616405,3113.537328041652,218.2151767167666,90.17528979510524,90.99904250612833,6942.703218856329
30.8,3,1770.2668659920137,121.84885599842752,4850.311719489214,260.8381918298185,81.14581455436014,62.06220839417137,3108.9981837998453,218.53251788228903,90.29286725451755,94.99505521009527,6968.485918311469
30.9,3,1786.134261464303,121.77987374497714,4860.702052336371,260.5904176687548,81.22129490150358,62.261787885897455,3104.1245476408394,218.78978123617196,90.17252701593038,98.99224377509906,6994.242676315661
31.0,3,1802.3664273497602,121.89950039260025,4871.120321111209,260.326752509957,81.70965506399276,62.437570721659824,3098.8961191708445,219.1138420178096,90.27911084203748,102.81123604491283,7020.0003764408075
31.099999999999998,3,1818.942614990802,122.17463492341878,4881.576666988189,260.0669140958639,82.56522884871134,62.549773285363976,3093.3329001872335,219.4421679745831,90.25563481054813,106.28073153721951,7045.78087844011
31.2,3,1835.8889672315938,122.49300966095095,4892.087155512169,259.7736359810389,83.54871330878427,62.57345900347064,3087.428093238589,219.73734319185178,90.2161686915965,109.31137292659449,7071.588109653648
31.3,3,1853.1943645240267,122.77501577034974,4902.665276890111,259.480785662379,84.47435545185216,62.513467684676925,3081.189836362651,220.12573858171962,90.33876080838095,111.91167790574974,7097.412643505391
31.4,3,1870.8513097090379,122.94344993213126,4913.31789126378,259.1678142553881,85.15116197037419,62.38405118372866,3074.64753246696,220.46325066669473,90.20979337895619,114.17209100047812,7123.238489956545
31.5,3,1888.8550510224893,123.0019874315072,4924.0425159109,258.87455943589373,85.57697925733642,62.24571238736525,3067.8039875382633,220.87853250192921,90.31305016468256,116.21160722408372,7149.052655359386
31.599999999999998,3,1907.1521949230328,122.96637042145187,4934.830748711014,258.576307767983,85.78371064329352,62.132148651534344,3060.7084565199943,221.31579516683135,90.28249239787735,118.13229858469585,7174.846354324759
31.7,3,1925.7229672723129,122.90843129904884,4945.671278035123,258.30374197272374,85.93703729609534,62.08147635388522,3053.3852758627295,221.73677154862605,90.22884940354696,119.98067765268581,7200.617188115102
31.8,3,1944.5041491132056,122.8680901104418,4956.5554294808335,258.0240488156931,86.13005526736626,62.07944733991196,3045.8741866238684,222.2620750542687,90.34285812191301,121.7462074156821,7226.366173665238
31.9,3,1963.4411616744592,122.8957782852402,4967.478601763097,257.7619371840438,86.4823732815333,62.11833339537187,3038.2357153187872,222.74275302804566,90.20178533232709,123.37223852949965,7252.0974529218865
32.0,3,1982.4914343502621,122.98026445941815,4978.441996196214,257.48258836614474,86.97345033153694,62.15825152449182,3030.5029994313063,223.30472167632507,90.28738049384305,124.79003130971485,7277.813669011135
32.1,3,2001.5753919161734,123.11654052167908,4989.449906914196,257.2117639197913,87.59544583097546,62.18809650670958,3022.754886307329,223.88164005894936,90.24932796264386,125.9418331549678,7303.515639151025
32.2,3,2020.6626472448816,123.25583410640307,5000.508464762163,256.91912948161865,88.23495653034928,62.18135572089749,3015.0359461460353,224.39490601953688,90.17957742944331,126.80436063517023,7329.200386133147
32.3,3,2039.6967928870304,123.38269095086625,5011.621947924203,256.63600135265517,88.8522285757357,62.15031058607649,3007.3927318676056,224.9511290940843,90.28714633743722,127.38673384571857,7354.86427445451
32.4,3,2058.6407941083953,123.46370410642697,5022.792457103304,256.33629590686184,89.36336592458062,62.09305231518843,2999.878358878872,225.4037019259264,90.14677982038475,127.72579515276124,7380.503171280518
32.5,3,2077.478161638415,123.51216894691723,5034.018455657477,256.052557157851,89.79697811773406,62.039473551781164,2992.5049181557956,225.88173443494418,90.22778755787371,127.86358584568022,7406.114992873785
32.6,3,2096.159472107519,123.52557300198416,5045.296872100193,255.7573077195058,90.14458389157204,61.991781051494904,2985.3189732488127,226.3308843550845,90.1984067624074,127.83601861993523,7431.698125581014
32.7,3,2114.6832359322634,123.53823143427466,5056.623387343249,255.4799553630887,90.48826635838807,61.97109868079467,2978.3309111238423,226.71208477785828,90.1311072431302,127.6572613021733,7457.25228635246
32.8,3,2133.015272156862,123.55381324671913,5067.995063717348,255.19025679456416,90.83692093265691,61.96375681178221,2971.55672966204,227.14849298196157,90.24477027808271,127.32353987864718,7482.776414225304
32.9,3,2151.1374405087217,123.59864552910233,5079.410032316307,254.91534115929818,91.25459886425666,61.975634992671154,2965.0242736402183,227.4913309472302,90.10891043891809,126.81376643180192,7508.2695803783845
33.0,3,2169.0501911947235,123.65917651424353,5090.868816520697,254.62446349492598,91.7105776669052,61.98375250823119,2958.7250228344383,227.86825937562267,90.19117101460999,126.10472678316923,7533.729458942132
33.1,3,2186.721585204699,123.74378561215568,5102.372645718143,254.34522288753942,92.22521139785609,61.99241210896749,2952.6891853288384,228.22271304454785,90.16826957571094,125.17537471090762,7559.153825189357
33.2,3,2204.167086041559,123.82634765789551,5113.923779271779,254.04859284408568,92.7361821477202,61.98339920849202,2946.913774078274,228.51426830591075,90.09912072032297,124.01824483836852,7584.5397635822865
33.3,3,2221.3690556290544,123.91108204166805,5125.523505640841,253.76389770682806,93.25249185039735,61.96966056453103,2941.4040384773075,228.86542190496633,90.21756093538924,122.63532334558317,7609.885411957156
33.4,3,2238.322381769428,123.97661864214014,5137.172757994205,253.4635793031207,93.72109341349876,61.94173036115934,2936.1791883067935,229.12569067733807,90.08826051683619,121.04015267005644,7635.189072673088
33.5,3,2255.037048053265,124.03611710675149,5148.870846728933,253.1773288700265,94.17337003810063,61.91877480759616,2931.2245021167937,229.41664134280708,90.15296382684552,119.24690941804317,7660.450241785306
33.6,3,2271.486475993295,124.07891622560965,5160.616864654532,252.87733011816536,94.58197855929217,61.892938628032205,2926.567811781791,229.66865610617634,90.17340653127626,117.27004964564543,7685.668142234632
33.7,3,2287.6672416175543,124.12586768106075,5172.4090300688,252.59218912016252,94.99752466199912,61.880864582756125,2922.219757134265,229.83619183858136,90.06249576191058,115.11527585019826,7710.8422951828525
33.8,3,2303.5787637004896,124.16891015594965,5184.246308343074,252.293230782929,95.40062194389063,61.86951125753145,2918.16860940021,230.0656363885444,90.18791257905464,112.78384608642938,7735.971205461191
33.9,3,2319.2058748273457,124.22724475393036,5196.127624064935,252.00810851711987,95.8376928062599,61.87018478433796,2914.4359475200117,230.2305793672942,90.09701800865501,110.26888665872949,7761.053228629863
34.0,3,2334.569304570572,124.28739591821618,5208.053079540092,251.707992278549,96.27723071207267,61.86604666271972,2911.0023773093285,230.38600290387,90.10592631238652,107.56374551805266,7786.0858211515515
34.1,3,2349.6468105179247,124.36259979086383,5220.0227223571665,251.4205156122171,96.75074483679732,61.86724175953877,2907.8801160820217,230.57594029575566,90.17590556578448,104.66003179892842,7811.066717400661
34.2,3,2364.450751296538,124.43482835632362,5232.03738911571,251.11747679408114,97.21486116243088,61.85805147971231,2905.0716380125614,230.67563253592667,90.05034561962223,101.55522197568493,7835.993448850834
34.3,3,2378.975390831236,124.51474640870116,5244.09732172274,250.8269727373011,97.69516888451263,61.85144725334854,2902.5774087497593,230.78610308987024,90.1460968965482,98.2482754046426,7860.864369202521
34.4,3,2393.199897137926,124.58549487044617,5256.20304109827,250.52143619818133,98.14948912075694,61.83477951836405,2900.4162580638263,230.88016306010078,90.11986904734059,94.74421169142683,7885.6779860695715
34.5,3,2407.148653352237,124.65991762609146,5268.354176436898,250.2290777200062,98.60956679476865,61.82355220657412,2898.5754640909377,230.9134933624974,90.05109608688728,91.04725915561428,7910.433529657119
34.6,3,2420.810765392095,124.72450485074424,5280.5505831264945,249.92243978030112,99.04178420459871,61.80613384543008,2897.052549658987,231.00899231464444,90.17539450703477,87.16415890587938,7935.130058067417
34.7,3,2434.18627172071,124.79545696270154,5292.791407817075,249.6293355804612,99.48522140083095,61.79770399442759,2895.860130526811,231.0148726331936,90.05449287507196,83.09746953109308,7959.7667948294875
34.8,3,2447.28938046614,124.86046896503382,5305.076315433025,249.32212883902363,99.9106722538295,61.785111706446465,2894.9772913706306,231.05922934973853,90.09824226816056,78.85004986109462,7984.342376762785
34.9,3,2460.1177138889943,124.93600749582026,5317.404570229376,249.0281717085202,100.35745508047644,61.78174030006953,2894.4015488130035,231.14257290668382,90.14705889659967,74.42005037514728,8008.855319350471
35.0,3,2472.681541319914,125.0085816467524,5329.776156635446,248.71981077177054,100.79358227419385,61.77281328142543,2894.1365600344066,231.13535552165956,90.0207369744914,69.8068765606575,8033.303613249796
35.1,3,2484.9814864179334,125.09252694553699,5342.190733112535,248.42421587172416,101.25362127087216,61.77092474959098,2894.1705759438964,231.1895464086795,90.14713898723986,65.00710526148691,8057.68533112424
35.2,3,2497.0041056377936,125.17301225608452,5354.648605370772,248.1139949904039,101.70113896823001,61.76123820418795,2894.5248247651666,231.17698355419617,90.07848044019686,60.02056147359,8081.998418184352
35.3,3,2508.770183698782,125.2627248082362,5367.14960648607,247.81634901750087,102.16748189138994,61.75709452008485,2895.1774177032444,231.17339736368365,90.04287310006254,54.84574417252995,8106.241198287402
35.4,3,2520.2808710810864,125.34638905508572,5379.694033491308,247.50421776699537,102.61538222082243,61.74461981264832,2896.122113228676,231.2227986125841,90.15615354790391,49.485002718838885,8130.412120551406
35.5,3,2531.532609699298,125.43758632800198,5392.281576986084,247.2047842859844,103.07713097212284,61.7382095291157,2897.374610305998,231.17852232374238,90.02337114598288,43.93909589913041,8154.510004839289
35.6,3,2542.537232344661,125.52158840973776,5404.912316001275,246.89118202067814,103.51795481542473,61.7245827076679,2898.916486281547,231.1694210589979,90.09717025024358,38.211711834987355,8178.533704816706
35.7,3,2553.275091668422,125.6135167139284,5417.585739731625,246.59040658055255,103.97272011642225,61.718376762756854,2900.7709841270416,231.1230863284202,90.11769636909948,32.303826301397734,8202.4821715588
